from_date,to_date,station_id,station_name,full_fare,one_day_unlimited,seven_day_unlimited,fourteen_day_unlimited,thirty_day_unlimited
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R240,GRAND ST-CHRISTIE ST,49813,,16447,,50394
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R241,15TH ST-PROSPECT PARK WEST,13117,,4842,,11405
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R242,18TH AVE-MCDONALD AVE,7786,,4133,,4379
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R243,170TH STREET-JEROME AVENUE,13674,,14512,,6177
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R244,BURNSIDE AVE-JEROME AVE,15156,,15811,,6576
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R245,ST LAWRENCE AVE-WEST AVE,8948,,7713,,3077
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R246,PROSPECT AVENUE-4TH AVENUE,12405,,5998,,10486
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R247,55TH ST-NEW UTRECHT AVE,5063,,2391,,2069
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R248,1ST AVENUE-14TH STREET,39155,,13980,,23010
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R249,GRAHAM AVE-METROPOLITAN AVE,19298,,9405,,15814
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R250,GRAND ST-BUSHWICK AVE,10548,,7500,,8666
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R251,96TH ST-CENTRAL PARK WEST,16343,,8851,,16081
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R252,HIGH ST-CADMAN PLAZA WEST,26652,,11969,,14942
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R253,174TH-175TH ST-GRAND CONCOU,9970,,8937,,4891
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R254,GRAND AVE-QUEENS BOULEVARD,27200,,22063,,32331
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R255,VAN WYCK BLVD-MAIN STREET,10352,,4182,,7169
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R256,NASSAU AVE-MANHATTAN AVE,22765,,11314,,17542
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R257,EAST BROADWAY-MADISON ST,26237,,10673,,20918
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R258,4TH AVENUE-9TH STREET,25386,,12101,,21759
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R259,ROOSEVELT ISLAND,11087,,5463,,14447
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R260,181ST STREET-ST NICHOLAS AV,17633,,18035,,10353
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R261,40TH STREET-LOWERY STREET,18995,,10461,,16056
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R262,BEVERLEY ROAD -EAST 15TH ST,7570,,4135,,5840
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R263,AVENUE H-EAST 16TH STREET,5385,,3071,,4409
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R264,OCEAN PKWAY-BRIGHTON BCH AV,6876,,1983,,3577
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R265,MONTROSE AVENUE,12669,,7935,,11119
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R266,HALSEY STREET-WYCKOFF AVE,15318,,10187,,10403
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R267,46TH STREET-BROADWAY,17268,,8960,,14264
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R268,METROPOLITAN AVE-LORIMER ST,28869,,16546,,25989
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R269,BEDFORD AVENUE-NOSTRAND AVE,15663,,11935,,15516
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R270,SMITH STREET-9TH STREET,8623,,5794,,5181
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R271,AVENUE X-MCDONALD AVENUE,5013,,2274,,3525
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R272,28TH STREET-7TH AVENUE,29859,,13679,,20746
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R273,145TH STREET-BROADWAY,13300,,15958,,14122
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R274,191ST STREET-ST NICHOLAS AV,12979,,12431,,9563
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R275,183RD STREET-JEROME AVENUE,11076,,10281,,3705
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R276,JACKSON AVENUE-VERNON BLVD,27402,,9045,,24167
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R277,PRESIDENT ST-NOSTRAND AVE,6550,,4311,,5310
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R278,25TH STREET-4TH AVENUE,6042,,3297,,4666
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R279,JEFFERSON STREET-WYCKOFF AV,15436,,10586,,10721
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R280,190TH STREET-OVERLOOK TERR,8111,,5000,,9965
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R281,72ND STREET-CENTRAL PK WEST,18702,,8711,,12157
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R282,SPRING STREET-6TH AVENUE,33004,,12321,,21220
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R283,LAFAYETTE AVENUE-FULTON ST,11029,,6069,,7569
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R284,CLINTON AVENUE-FULTON ST,14881,,6974,,13412
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R285,MOTT AVENUE-BEACH 22ND ST,10081,,5415,,2419
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R286,MYRTLE AVENUE-MARCY AVENUE,11413,,8802,,8621
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R287,CLASSON AVENUE-LAFAYETTE AV,11316,,6409,,9083
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R288,7TH AVENUE-9TH STREET,25981,,7923,,20446
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R289,FT HAMILTON PKY-GREENWOOD,11559,,4214,,11468
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R290,HOUSTON STREET-VARICK ST,37292,,11288,,21877
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R291,33RD STREET-QUEENS BLVD,19007,,8856,,10990
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R292,BAYCHESTER AVE-TILLOTSON,8980,,4562,,2660
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R293,34TH STREET - PENN STATION,153998,,29244,,44422
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R294,MORGAN AVENUE-HARRISON PL,15338,,9851,,11054
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R295,WILSON AVENUE-MOFFAT STREET,7691,,7510,,6119
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R296,163RD ST & AMSTERDAM AVE,7605,,8131,,6371
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R297,FRANKLIN AVENUE-FULTON ST,11134,,7839,,10441
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R298,NORTHERN BLVD-BROADWAY,10770,,7843,,10712
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R299,BROADWAY - UNION AVENUE,6857,,7566,,7789
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R300,2ND AVENUE-HOUSTON STREET,38932,,17487,,23932
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R301,YORK STREET-JAY STREET,28277,,13361,,18905
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R302,57TH STREET-6TH AVENUE,38027,,13467,,20442
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R303,21ST STREET-QUEENSBRIDGE,14706,,13760,,12221
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R304,RECTOR STREET-GREENWICH ST,16786,,6443,,10332
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R305,WTC-CORTLANDT ST,39652,,9131,,12589
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R306,238TH STREET-BROADWAY,9187,,4647,,5498
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R307,138TH ST-GRAND CONCOURSE,5187,,3095,,2344
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R308,MT EDEN AVENUE-JEROME AVE,9654,,8268,,3878
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R309,176TH STREET-JEROME AVENUE,9920,,9578,,4230
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R310,111TH STREET-ROOSEVELT AVE,24326,,24669,,9193
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R311,BOWERY STREET-DELANCEY ST,7901,,5222,,7025
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R312,WEST 6TH STREET-SURF AVENUE,5448,,1494,,2526
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R313,BUSHWICK AVENUE-ABERDEEN ST,3390,,3524,,2557
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R314,103RD ST-CENTRAL PARK WEST,8331,,5447,,7252
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R315,155TH STREET-8TH AVENUE,6377,,5639,,3176
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R316,FLUSHING AVENUE-MARCY AVE,4957,,3545,,2421
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R317,LAFAYETTE AV-WASHINGTON AV,10538,,4943,,8623
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R318,FULTON STREET-LAFAYETTE AV,10038,,7400,,9271
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R319,63RD STREET-LEXINGTON AVE,41867,,15479,,28988
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R320,CANAL STREET-VARICK STREET,15162,,5269,,8655
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R321,18TH STREET-7TH AVENUE,19289,,6935,,11744
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R322,SPRING STREET-LAFAYETTE ST,26131,,12157,,14235
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R323,111TH STREET-LENOX AVENUE,13859,,10698,,11439
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R324,116TH STREET-LENOX AVENUE,17056,,14468,,14163
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R325,WHITLOCK AVE-WESTCHESTER AV,3725,,3084,,1384
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R326,ZEREGA AVE-WESTCHESTER AVE,6367,,3490,,2282
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R327,52ND STREET-ROOSEVELT AVE,11341,,7786,,10458
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R328,WILLETS PT BLVD-ROOSEVELT,6479,,2161,,2148
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R329,MORRIS PARK-PAULDING AVENUE,6646,,2076,,2679
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R330,3RD AVENUE-14TH STREET,12188,,5866,,9136
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R331,155TH STREET-ST NICHOLAS AV,4214,,4421,,4249
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R332,135TH STREET-ST NICHOLAS AV,8432,,6817,,8462
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R333,116TH STREET-8TH AVENUE,11965,,9635,,11899
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R334,110TH STREET-8TH AVENUE,13330,,8479,,12957
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R335,GASTON AVENUE-BEACH 67TH ST,5401,,2336,,1669
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R336,STRAITON AVE-BEACH 60TH ST,4419,,2494,,1364
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R337,FRANK AVENUE-BEACH 44TH ST,1504,,990,,375
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R338,EDGEMERE-BEACH 36TH STREET,2022,,1083,,639
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R339,36TH STREET-NORTHERN BLVD,9120,,5021,,6437
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R340,65TH STREET-BROADWAY,7086,,4377,,6162
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R341,75TH AVENUE-QUEENS BLVD,8164,,2271,,5979
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R342,VAN WYCK BLVD-METROPOLITAN,11277,,5372,,4171
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R343,FRANKLIN STREET-WEST BWAY,13649,,4022,,6679
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R344,145TH STREET-LENOX AVENUE,5185,,4750,,4012
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R345,148TH STREET-LENOX AVENUE,5874,,4923,,5169
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R346,COURT SQ,7780,,4535,,5850
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R347,69TH STREET-ROOSEVELT AVE,8761,,7674,,6577
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R348,ATLANTIC AV-VAN SINDEREN AV,3103,,1945,,1150
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R349,SUTTER AVE-VAN SINDEREN AVE,6336,,4987,,1897
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R350,LIVONIA AVE-VAN SINDEREN AV,4361,,4845,,2146
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R352,HEWES STREET-BROADWAY,6882,,4777,,5678
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R353,LORIMER STREET-BROADWAY,7686,,6857,,10316
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R354,104TH STREET-LIBERTY AVENUE,4555,,1995,,1654
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R355,109TH STREET-LIBERTY AVENUE,6086,,2424,,2343
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R356,LEFFERTS BLVD-LIBERTY AVE,15299,,8095,,6588
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R357,NORTH CONDUIT AVE-COHANCEY,2714,,583,,569
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R358,BEACH 25TH STREET-WAVECREST,4472,,1782,,1005
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R359,COURT SQ-23 ST,40446,,18015,,32369
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R360,21ST STREET-JACKSON AVENUE,3764,,2404,,3117
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R361,PELHAM PKWY-WHITE PLAINS RD,14715,,12933,,7793
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R362,ALLERTON AV-WHITE PLAINS RD,10418,,8432,,4061
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R363,BURKE AVE-WHITE PLAINS ROAD,7083,,5234,,2423
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R364,GUNHILL RD-WHITE PLAINS RD,10508,,11737,,5083
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R365,219TH ST-WHITE PLAINS ROAD,7034,,4992,,2431
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R366,225TH ST-WHITE PLAINS ROAD,8192,,6354,,2380
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R367,233RD ST-WHITE PLAINS ROAD,9556,,7310,,3405
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R368,9TH AVENUE-39TH STREET,11111,,6102,,9124
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R369,FORT HAMILTON PKWY-45TH ST,9074,,4191,,4980
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R370,71ST STREET-NEW UTRECHT AVE,11369,,4335,,10071
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R371,79TH STREET-17TH AVENUE,12472,,4785,,11686
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R372,18TH AVENUE-86TH STREET,12119,,5136,,11213
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R373,20TH AVENUE-86TH STREET,11448,,4663,,8862
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R374,BAY PARKWAY-86TH STREET,12937,,5948,,14178
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R375,NEW LOTS AV-VAN SINDEREN AV,6702,,6331,,3033
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R376,EAST 105TH ST-FARRAGUT ROAD,7696,,4688,,2466
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R377,FLUSHING AVE-BROADWAY,17050,,12412,,9553
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R378,MYRTLE AVENUE-BROADWAY,23188,,18087,,19401
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R379,KOSCIUSZKO STREET-BROADWAY,10088,,8419,,8498
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R380,GATES AVENUE-BROADWAY,13462,,10820,,9956
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R381,HALSEY STREET-BROADWAY,11747,,11003,,9148
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R382,GRANT AVENUE-PITKIN AVENUE,13390,,6376,,4919
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R383,HUDSON STREET-78TH STREET,10255,,4175,,4746
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R384,BOYD STREET-88TH STREET,7297,,2806,,3169
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R385,ROCKAWAY BLVD-LIBERTY AVE,12608,,8780,,7234
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R386,174TH STREET-SOUTHERN BLVD,10367,,10865,,4743
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R387,EAST TREMONT AVENUE-178 ST,10526,,10861,,4593
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R388,EAST 180TH ST-MORRIS PARK,12471,,11369,,5549
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R389,BRONX PARK EAST,4944,,3615,,2222
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R390,8TH AVENUE-62ND STREET,21854,,3573,,21601
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R391,FORT HAMILTON PARKWAY-62ND,12877,,3280,,11376
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R392,18TH AVENUE-62ND STREET,8802,,3758,,8814
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R393,20TH AVENUE-62ND STREET,7056,,2223,,7902
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R394,BAY PARKWAY-66TH STREET,11920,,4767,,14401
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R395,KINGS HIGHWAY-WEST 7TH ST,8045,,3604,,10011
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R396,AVENUE U-WEST 7TH STREET,5332,,2384,,7734
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R397,86TH STREET-AVENUE V,3543,,2283,,4072
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R398,NEW UTRECHT AVENUE-62ND ST,9762,,5143,,7959
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R399,25TH AVENUE-86TH STREET,8373,,3220,,9170
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R400,BAY 50TH STREET-STILLWELL,5202,,2135,,4589
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R401,CENTRAL AVE-MYRTLE AVE,10061,,7122,,8526
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R402,SENECA AVENUE-PALMETTO ST,7829,,5383,,5568
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R403,FOREST AVENUE-PUTNAM AVENUE,9982,,5485,,6778
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R404,FRESH POND ROAD-68TH AVENUE,13676,,6891,,8505
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R405,JACKSON AVENUE-WESTCHESTER,9235,,8404,,3755
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R406,PROSPECT AVENUE-WESTCHESTER,12124,,11760,,5200
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R407,INTERVALE 163RD STREET,5699,,5305,,2277
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R408,SIMPSON ST-WESTCHESTER AVE,12462,,14637,,5773
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R409,FREEMAN ST-SOUTHERN BLVD,8820,,7373,,3368
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R411,PARK PLACE-FRANKLIN AVENUE,2994,,2100,,2577
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R412,BOTANIC GARDEN-FRANKLIN AVE,1845,,1172,,1448
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R413,KNICKERBOCKER AVE-MYRTLE AV,10684,,8008,,6777
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R414,HOWARD BEACH-159TH AVE,5461,,2341,,2295
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R415,BROAD CHANNEL-NOEL ROAD,980,,106,,173
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R416,HOLLAND-BEACH 90TH STREET,1801,,726,,655
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R417,PLAYLAND-BEACH 98TH STREET,973,,379,,395
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R418,SEASIDE BEACH-105TH STREET,497,,161,,99
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R419,ROCKAWAY PARK-BEACH 116TH,1380,,634,,390
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R420,DITMAS AVE-MCDONALD AVE,8962,,4153,,5129
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R421,AVENUE I-MCDONALD AVENUE,4009,,2227,,1911
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R422,MCDONALD AVE-22ND AVE,1134,,1402,,1897
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R423,AVENUE N-MCDONALD AVENUE,6809,,3349,,4083
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R424,AVENUE P-MCDONALD AVENUE,6464,,2382,,3544
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R425,AVENUE U-MCDONALD AVENUE,3973,,1930,,2373
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R426,NEPTUNE AVE-MCDONALD AVENUE,3391,,962,,1535
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R427,MIDDLETOWN ROAD-WESTCHESTER,5288,,1809,,1739
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R428,BUHRE AVE-WESTCHESTER AVE,9055,,4054,,3834
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R429,PELHAM BAY PARK-BRUCKNER BL,8262,,7870,,6602
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R430,PELHAM PKWY-ESPLANADE,7807,,2865,,3010
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R431,DYRE AVENUE-LIGHT STREET,9932,,5635,,3421
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R432,CHAUNCEY STREET-ROCKAWAY AV,5756,,5669,,4059
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R433,ALABAMA AVENUE-FULTON ST,2798,,3553,,1437
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R434,VAN SICLEN AVENUE-FULTON ST,5475,,4312,,1884
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R435,CLEVELAND STREET-FULTON ST,6067,,4818,,1886
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R436,NORWOOD AVENUE-FULTON ST,6639,,5255,,2207
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R437,CRESCENT STREET-FULTON ST,9382,,7021,,3729
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R438,RALPH AVENUE-FULTON STREET,10758,,9097,,6372
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R439,ROCKAWAY AVE-HOPKINSON AVE,10005,,8862,,6414
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R440,LIBERTY AVE-PENNSYLVANIA AV,4803,,3714,,2042
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R441,VAN SICLEN AVE-PITKIN AVE,5893,,4053,,2427
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R442,SHEPHERD AVE-PITKIN AVE,6493,,4361,,2360
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R443,170TH STREET-GRAND CONC.,10975,,11837,,5749
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R444,238TH ST-WHITE PLAINS ROAD,5872,,4478,,2454
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R445,138TH STREET-3RD AVE,15078,,14773,,7142
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R446,BROOK AVENUE-138TH STREET,12179,,11084,,4528
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R447,CYPRESS AVENUE-138TH STREET,6388,,5982,,2655
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R448,EAST 143RD ST-SOUTHERN BLVD,2301,,1738,,1146
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R449,EAST 149TH ST-SOUTHERN BLVD,9154,,8920,,4224
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R450,LONGWOOD AVE-SOUTHERN BLVD,4785,,4323,,2134
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R451,WINTHROP ST-NOSTRAND AVE,14117,,7316,,9902
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R452,72ND STREET & BROADWAY,81160,,37899,,63707
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R453,23RD STREET-6TH AVENUE,29036,,14042,,25688
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R455,25TH STREET-4TH AVENUE,1604,,1118,,868
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R456,HOYT STREET-FULTON STREET,5219,,2649,,4898
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R460,MARCY AVENUE-BROADWAY,29817,,19023,,20772
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R461,BROADWAY LAFAYETTE-BLEECKER,49694,,24832,,37239
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R462,CANAL STREET-BROADWAY,36428,,15526,,25387
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R463,CANAL ST-LAFAYETTE ST EAST,43656,,18081,,31430
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R464,AQUEDUCT RACE TRACK,3127,,1446,,1358
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R468,RI TRAMWAY (MANHATTAN),4432,,4637,,6659
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R469,RI TRAMWAY (ROOSEVELT),5824,,4043,,4986
2020-01-04T00:00:00.000,2020-01-10T00:00:00.000,R535,AIRTRAIN @ HOWARD BEACH,17806,,0,,0
